tt,staname,stla,stlo,evtname,evla,evlo,period,weight,dist,vel
1,MX11,24.575,103.0,MX01,24.575,102.15,2.5,1,86.0703,2.146682
1,MX12,25.0,103.0,MX01,24.575,102.15,2.5,1,97.9554,2.058027
1,MX13,25.425,103.0,MX01,24.575,102.15,2.5,1,127.3187,2.042348
1,MX14,25.85,103.0,MX01,24.575,102.15,2.5,1,165.0991,2.082014
1,MX15,24.15,103.425,MX01,24.575,102.15,2.5,1,137.6024,2.120921
1,MX16,24.575,103.425,MX01,24.575,102.15,2.5,1,129.0927,2.096491
1,MX17,25.0,103.425,MX01,24.575,102.15,2.5,1,137.1797,2.116622
1,MX18,25.425,103.425,MX01,24.575,102.15,2.5,1,159.3873,2.042265
1,MX19,25.85,103.425,MX01,24.575,102.15,2.5,1,190.8363,2.049012
1,MX20,24.15,103.85,MX01,24.575,102.15,2.5,1,178.71,2.107943
1,MX21,24.575,103.85,MX01,24.575,102.15,2.5,1,172.1165,2.083221
1,MX22,25.0,103.85,MX01,24.575,102.15,2.5,1,178.1404,2.121127
1,MX23,25.425,103.85,MX01,24.575,102.15,2.5,1,195.6446,2.087912
1,MX24,25.85,103.85,MX01,24.575,102.15,2.5,1,221.9081,2.036518
1,MX03,25.425,102.15,MX02,25.0,102.15,2.5,1,47.0757,2.072942
1,MX04,25.85,102.15,MX02,25.0,102.15,2.5,1,94.1263,2.072792
1,MX05,24.15,102.575,MX02,25.0,102.15,2.5,1,103.457,2.102649
1,MX06,24.575,102.575,MX02,25.0,102.15,2.5,1,63.7156,2.09192
1,MX07,25.0,102.575,MX02,25.0,102.15,2.5,1,42.88,2.020944
1,MX08,25.425,102.575,MX02,25.0,102.15,2.5,1,63.6015,2.100606
1,MX09,25.85,102.575,MX02,25.0,102.15,2.5,1,103.34,2.10159
1,MX10,24.15,103.0,MX02,25.0,102.15,2.5,1,127.5086,2.113923
1,MX11,24.575,103.0,MX02,25.0,102.15,2.5,1,97.9554,2.072804
1,MX12,25.0,103.0,MX02,25.0,102.15,2.5,1,85.7606,2.010941
1,MX13,25.425,103.0,MX02,25.0,102.15,2.5,1,97.6833,2.084251
1,MX14,25.85,103.0,MX02,25.0,102.15,2.5,1,127.1285,2.116182
1,MX15,24.15,103.425,MX02,25.0,102.15,2.5,1,159.736,2.087328
1,MX16,24.575,103.425,MX02,25.0,102.15,2.5,1,137.1797,2.037846
1,MX17,25.0,103.425,MX02,25.0,102.15,2.5,1,128.6233,2.063777
1,MX18,25.425,103.425,MX02,25.0,102.15,2.5,1,136.7735,2.041966
1,MX19,25.85,103.425,MX02,25.0,102.15,2.5,1,159.0225,2.095155
1,MX20,24.15,103.85,MX02,25.0,102.15,2.5,1,196.1511,2.058762
1,MX21,24.575,103.85,MX02,25.0,102.15,2.5,1,178.1404,2.050492
1,MX22,25.0,103.85,MX02,25.0,102.15,2.5,1,171.5109,2.080896
1,MX23,25.425,103.85,MX02,25.0,102.15,2.5,1,177.5827,2.048676
1,MX24,25.85,103.85,MX02,25.0,102.15,2.5,1,195.1121,2.069169
1,MX04,25.85,102.15,MX03,25.425,102.15,2.5,1,47.0757,2.073064
1,MX05,24.15,102.575,MX03,25.425,102.15,2.5,1,147.547,2.090402
1,MX06,24.575,102.575,MX03,25.425,102.15,2.5,1,103.4336,2.063761
1,MX07,25.0,102.575,MX03,25.425,102.15,2.5,1,63.6015,2.041589
1,MX08,25.425,102.575,MX03,25.425,102.15,2.5,1,42.7105,2.141373
1,MX09,25.85,102.575,MX03,25.425,102.15,2.5,1,63.4873,2.090629
1,MX10,24.15,103.0,MX03,25.425,102.15,2.5,1,165.2456,2.078677
1,MX11,24.575,103.0,MX03,25.425,102.15,2.5,1,127.3377,2.04066
1,MX12,25.0,103.0,MX03,25.425,102.15,2.5,1,97.6833,2.069596
1,MX13,25.425,103.0,MX03,25.425,102.15,2.5,1,85.4497,2.152109
1,MX14,25.85,103.0,MX03,25.425,102.15,2.5,1,97.4353,2.115811
1,MX15,24.15,103.425,MX03,25.425,102.15,2.5,1,191.1277,2.043959
1,MX16,24.575,103.425,MX03,25.425,102.15,2.5,1,159.3873,2.053995
1,MX17,25.0,103.425,MX03,25.425,102.15,2.5,1,136.7558,2.123299
1,MX18,25.425,103.425,MX03,25.425,102.15,2.5,1,128.1899,2.09736
1,MX19,25.85,103.425,MX03,25.425,102.15,2.5,1,136.3483,2.118561
1,MX20,24.15,103.85,MX03,25.425,102.15,2.5,1,222.3656,2.042948
1,MX21,24.575,103.85,MX03,25.425,102.15,2.5,1,195.6446,2.099135
1,MX22,25.0,103.85,MX03,25.425,102.15,2.5,1,177.569,2.123013
1,MX23,25.425,103.85,MX03,25.425,102.15,2.5,1,170.9315,2.082005
1,MX24,25.85,103.85,MX03,25.425,102.15,2.5,1,176.9958,2.109885
1,MX05,24.15,102.575,MX04,25.85,102.15,2.5,1,193.0299,2.083601
1,MX06,24.575,102.575,MX04,25.85,102.15,2.5,1,147.5142,2.064361
1,MX07,25.0,102.575,MX04,25.85,102.15,2.5,1,103.3634,2.072017
1,MX08,25.425,102.575,MX04,25.85,102.15,2.5,1,63.4873,2.126088
1,MX09,25.85,102.575,MX04,25.85,102.15,2.5,1,42.5402,2.081504
1,MX10,24.15,103.0,MX04,25.85,102.15,2.5,1,206.8273,2.076157
1,MX11,24.575,103.0,MX04,25.85,102.15,2.5,1,165.0991,2.070493
1,MX12,25.0,103.0,MX04,25.85,102.15,2.5,1,127.1285,2.109572
1,MX13,25.425,103.0,MX04,25.85,102.15,2.5,1,97.4353,2.124993
1,MX14,25.85,103.0,MX04,25.85,102.15,2.5,1,85.1661,2.083968
1,MX15,24.15,103.425,MX04,25.85,102.15,2.5,1,227.9754,2.064285
1,MX16,24.575,103.425,MX04,25.85,102.15,2.5,1,190.8363,2.102024
1,MX17,25.0,103.425,MX04,25.85,102.15,2.5,1,159.0225,2.133104
1,MX18,25.425,103.425,MX04,25.85,102.15,2.5,1,136.3483,2.067269
1,MX19,25.85,103.425,MX04,25.85,102.15,2.5,1,127.7361,2.083824
1,MX20,24.15,103.85,MX04,25.85,102.15,2.5,1,254.6407,2.090792
1,MX21,24.575,103.85,MX04,25.85,102.15,2.5,1,221.919,2.126602
1,MX22,25.0,103.85,MX04,25.85,102.15,2.5,1,195.1245,2.107378
1,MX23,25.425,103.85,MX04,25.85,102.15,2.5,1,177.0095,2.057309
1,MX24,25.85,103.85,MX04,25.85,102.15,2.5,1,170.3218,2.083961
1,MX06,24.575,102.575,MX05,24.15,102.575,2.5,1,47.0242,2.143966
1,MX07,25.0,102.575,MX05,24.15,102.575,2.5,1,94.1005,2.089815
1,MX08,25.425,102.575,MX05,24.15,102.575,2.5,1,141.1439,2.080528
1,MX09,25.85,102.575,MX05,24.15,102.575,2.5,1,188.1934,2.093909
1,MX10,24.15,103.0,MX05,24.15,102.575,2.5,1,43.1612,2.083329
1,MX11,24.575,103.0,MX05,24.15,102.575,2.5,1,63.8294,2.113061
1,MX12,25.0,103.0,MX05,24.15,102.575,2.5,1,103.457,2.108845
1,MX13,25.425,103.0,MX05,24.15,102.575,2.5,1,147.5306,2.086357
1,MX14,25.85,103.0,MX05,24.15,102.575,2.5,1,193.0299,2.085836
1,MX15,24.15,103.425,MX05,24.15,102.575,2.5,1,86.351,2.084002
1,MX16,24.575,103.425,MX05,24.15,102.575,2.5,1,98.2021,2.042399
1,MX17,25.0,103.425,MX05,24.15,102.575,2.5,1,127.4896,2.118235
1,MX18,25.425,103.425,MX05,24.15,102.575,2.5,1,165.2309,2.102254
1,MX19,25.85,103.425,MX05,24.15,102.575,2.5,1,206.8156,2.074121
1,MX20,24.15,103.85,MX05,24.15,102.575,2.5,1,129.5231,2.083971
1,MX21,24.575,103.85,MX05,24.15,102.575,2.5,1,137.5848,2.045393
1,MX22,25.0,103.85,MX05,24.15,102.575,2.5,1,159.736,2.080705
1,MX23,25.425,103.85,MX05,24.15,102.575,2.5,1,191.1277,2.114141
1,MX24,25.85,103.85,MX05,24.15,102.575,2.5,1,227.9648,2.09349
1,MX07,25.0,102.575,MX06,24.575,102.575,2.5,1,47.0242,2.039059
1,MX08,25.425,102.575,MX06,24.575,102.575,2.5,1,94.1005,2.050962
1,MX09,25.85,102.575,MX06,24.575,102.575,2.5,1,141.1439,2.07798
1,MX10,24.15,103.0,MX06,24.575,102.575,2.5,1,63.7914,2.140643
1,MX11,24.575,103.0,MX06,24.575,102.575,2.5,1,43.049,2.158265
1,MX12,25.0,103.0,MX06,24.575,102.575,2.5,1,63.7156,2.083539
1,MX13,25.425,103.0,MX06,24.575,102.575,2.5,1,103.4102,2.052768
1,MX14,25.85,103.0,MX06,24.575,102.575,2.5,1,147.5142,2.066713
1,MX15,24.15,103.425,MX06,24.575,102.575,2.5,1,98.2021,2.114577
1,MX16,24.575,103.425,MX06,24.575,102.575,2.5,1,86.0422,2.077718
1,MX17,25.0,103.425,MX06,24.575,102.575,2.5,1,97.9307,2.140844
1,MX18,25.425,103.425,MX06,24.575,102.575,2.5,1,127.3187,2.076683
1,MX19,25.85,103.425,MX06,24.575,102.575,2.5,1,165.0844,2.047144
1,MX20,24.15,103.85,MX06,24.575,102.575,2.5,1,137.6024,2.090943
1,MX21,24.575,103.85,MX06,24.575,102.575,2.5,1,129.0927,2.06728
1,MX22,25.0,103.85,MX06,24.575,102.575,2.5,1,137.1797,2.128661
1,MX23,25.425,103.85,MX06,24.575,102.575,2.5,1,159.3873,2.117824
1,MX24,25.85,103.85,MX06,24.575,102.575,2.5,1,190.8236,2.067756
1,MX08,25.425,102.575,MX07,25.0,102.575,2.5,1,47.0242,2.055424
1,MX09,25.85,102.575,MX07,25.0,102.575,2.5,1,94.0748,2.094109
1,MX10,24.15,103.0,MX07,25.0,102.575,2.5,1,103.457,2.074877
1,MX11,24.575,103.0,MX07,25.0,102.575,2.5,1,63.7156,2.031812
1,MX12,25.0,103.0,MX07,25.0,102.575,2.5,1,42.88,1.997593
1,MX13,25.425,103.0,MX07,25.0,102.575,2.5,1,63.6015,2.041475
1,MX14,25.85,103.0,MX07,25.0,102.575,2.5,1,103.34,2.081336
1,MX15,24.15,103.425,MX07,25.0,102.575,2.5,1,127.5086,2.037834
1,MX16,24.575,103.425,MX07,25.0,102.575,2.5,1,97.9307,2.022777
1,MX17,25.0,103.425,MX07,25.0,102.575,2.5,1,85.7324,2.083004
1,MX18,25.425,103.425,MX07,25.0,102.575,2.5,1,97.6833,2.019622
1,MX19,25.85,103.425,MX07,25.0,102.575,2.5,1,127.1095,2.046839
1,MX20,24.15,103.85,MX07,25.0,102.575,2.5,1,159.736,2.023495
1,MX21,24.575,103.85,MX07,25.0,102.575,2.5,1,137.1797,2.059792
1,MX22,25.0,103.85,MX07,25.0,102.575,2.5,1,128.6233,2.099818
1,MX23,25.425,103.85,MX07,25.0,102.575,2.5,1,136.7735,2.052625
1,MX24,25.85,103.85,MX07,25.0,102.575,2.5,1,159.0225,2.027902
1,MX09,25.85,102.575,MX08,25.425,102.575,2.5,1,46.9728,2.134342
1,MX10,24.15,103.0,MX08,25.425,102.575,2.5,1,147.5306,2.068567
1,MX11,24.575,103.0,MX08,25.425,102.575,2.5,1,103.4102,2.058251
1,MX12,25.0,103.0,MX08,25.425,102.575,2.5,1,63.6015,2.095228
1,MX13,25.425,103.0,MX08,25.425,102.575,2.5,1,42.6538,2.160255
1,MX14,25.85,103.0,MX08,25.425,102.575,2.5,1,63.4873,2.135494
1,MX15,24.15,103.425,MX08,25.425,102.575,2.5,1,165.2309,2.050247
1,MX16,24.575,103.425,MX08,25.425,102.575,2.5,1,127.3187,2.089625
1,MX17,25.0,103.425,MX08,25.425,102.575,2.5,1,97.6585,2.142753
1,MX18,25.425,103.425,MX08,25.425,102.575,2.5,1,85.4497,2.076779
1,MX19,25.85,103.425,MX08,25.425,102.575,2.5,1,97.4105,2.116374
1,MX20,24.15,103.85,MX08,25.425,102.575,2.5,1,191.1277,2.07713
1,MX21,24.575,103.85,MX08,25.425,102.575,2.5,1,159.3873,2.125357
1,MX22,25.0,103.85,MX08,25.425,102.575,2.5,1,136.7558,2.125435
1,MX23,25.425,103.85,MX08,25.425,102.575,2.5,1,128.1899,2.063597
1,MX24,25.85,103.85,MX08,25.425,102.575,2.5,1,136.3305,2.096833
1,MX10,24.15,103.0,MX09,25.85,102.575,2.5,1,193.0174,2.085387
1,MX11,24.575,103.0,MX09,25.85,102.575,2.5,1,147.4978,2.086938
1,MX12,25.0,103.0,MX09,25.85,102.575,2.5,1,103.34,2.108589
1,MX13,25.425,103.0,MX09,25.85,102.575,2.5,1,63.4492,2.103671
1,MX14,25.85,103.0,MX09,25.85,102.575,2.5,1,42.4833,2.078612
1,MX15,24.15,103.425,MX09,25.85,102.575,2.5,1,206.8156,2.073945
1,MX16,24.575,103.425,MX09,25.85,102.575,2.5,1,165.0844,2.105185
1,MX17,25.0,103.425,MX09,25.85,102.575,2.5,1,127.0905,2.109578
1,MX18,25.425,103.425,MX09,25.85,102.575,2.5,1,97.4105,2.039917
1,MX19,25.85,103.425,MX09,25.85,102.575,2.5,1,85.1093,2.082533
1,MX20,24.15,103.85,MX09,25.85,102.575,2.5,1,227.9648,2.094957
1,MX21,24.575,103.85,MX09,25.85,102.575,2.5,1,190.8236,2.110565
1,MX22,25.0,103.85,MX09,25.85,102.575,2.5,1,159.0073,2.070475
1,MX23,25.425,103.85,MX09,25.85,102.575,2.5,1,136.3305,2.049796
1,MX24,25.85,103.85,MX09,25.85,102.575,2.5,1,127.7172,2.083522
1,MX11,24.575,103.0,MX10,24.15,103.0,2.5,1,47.0757,2.06985
1,MX12,25.0,103.0,MX10,24.15,103.0,2.5,1,94.1005,2.072306
1,MX13,25.425,103.0,MX10,24.15,103.0,2.5,1,141.1439,2.072689
1,MX14,25.85,103.0,MX10,24.15,103.0,2.5,1,188.2062,2.072294
1,MX15,24.15,103.425,MX10,24.15,103.0,2.5,1,43.1612,2.083254
1,MX16,24.575,103.425,MX10,24.15,103.0,2.5,1,63.7914,2.009552
1,MX17,25.0,103.425,MX10,24.15,103.0,2.5,1,103.4336,2.067947
1,MX18,25.425,103.425,MX10,24.15,103.0,2.5,1,147.5306,2.074533
1,MX19,25.85,103.425,MX10,24.15,103.0,2.5,1,193.0299,2.057527
1,MX20,24.15,103.85,MX10,24.15,103.0,2.5,1,86.351,2.084001
1,MX21,24.575,103.85,MX10,24.15,103.0,2.5,1,98.2021,2.046553
1,MX22,25.0,103.85,MX10,24.15,103.0,2.5,1,127.5086,2.039291
1,MX23,25.425,103.85,MX10,24.15,103.0,2.5,1,165.2456,2.072014
1,MX24,25.85,103.85,MX10,24.15,103.0,2.5,1,206.8156,2.072478
1,MX12,25.0,103.0,MX11,24.575,103.0,2.5,1,47.0757,2.074953
1,MX13,25.425,103.0,MX11,24.575,103.0,2.5,1,94.1005,2.074437
1,MX14,25.85,103.0,MX11,24.575,103.0,2.5,1,141.1781,2.073367
1,MX15,24.15,103.425,MX11,24.575,103.0,2.5,1,63.8294,2.038993
1,MX16,24.575,103.425,MX11,24.575,103.0,2.5,1,43.049,2.004956
1,MX17,25.0,103.425,MX11,24.575,103.0,2.5,1,63.6776,2.119386
1,MX18,25.425,103.425,MX11,24.575,103.0,2.5,1,103.4102,2.09134
1,MX19,25.85,103.425,MX11,24.575,103.0,2.5,1,147.5142,2.05957
1,MX20,24.15,103.85,MX11,24.575,103.0,2.5,1,98.2267,2.030915
1,MX21,24.575,103.85,MX11,24.575,103.0,2.5,1,86.0703,2.023445
1,MX22,25.0,103.85,MX11,24.575,103.0,2.5,1,97.9554,2.09237
1,MX23,25.425,103.85,MX11,24.575,103.0,2.5,1,127.3377,2.113329
1,MX24,25.85,103.85,MX11,24.575,103.0,2.5,1,165.0844,2.08619
1,MX13,25.425,103.0,MX12,25.0,103.0,2.5,1,47.0242,2.071754
1,MX14,25.85,103.0,MX12,25.0,103.0,2.5,1,94.1005,2.072165
1,MX15,24.15,103.425,MX12,25.0,103.0,2.5,1,103.457,2.038719
1,MX16,24.575,103.425,MX12,25.0,103.0,2.5,1,63.7156,2.077203
1,MX17,25.0,103.425,MX12,25.0,103.0,2.5,1,42.8236,2.173826
1,MX18,25.425,103.425,MX12,25.0,103.0,2.5,1,63.6015,2.063114
1,MX19,25.85,103.425,MX12,25.0,103.0,2.5,1,103.34,2.038694
1,MX20,24.15,103.85,MX12,25.0,103.0,2.5,1,127.5276,2.059154
1,MX21,24.575,103.85,MX12,25.0,103.0,2.5,1,97.9554,2.114779
1,MX22,25.0,103.85,MX12,25.0,103.0,2.5,1,85.7606,2.15598
1,MX23,25.425,103.85,MX12,25.0,103.0,2.5,1,97.7081,2.104611
1,MX24,25.85,103.85,MX12,25.0,103.0,2.5,1,127.1095,2.051684
1,MX14,25.85,103.0,MX13,25.425,103.0,2.5,1,47.0242,2.067783
1,MX15,24.15,103.425,MX13,25.425,103.0,2.5,1,147.547,2.059538
1,MX16,24.575,103.425,MX13,25.425,103.0,2.5,1,103.4102,2.096121
1,MX17,25.0,103.425,MX13,25.425,103.0,2.5,1,63.5635,2.108405
1,MX18,25.425,103.425,MX13,25.425,103.0,2.5,1,42.7105,1.995906
1,MX19,25.85,103.425,MX13,25.425,103.0,2.5,1,63.4873,2.044128
1,MX20,24.15,103.85,MX13,25.425,103.0,2.5,1,165.2456,2.088653
1,MX21,24.575,103.85,MX13,25.425,103.0,2.5,1,127.3187,2.110626
1,MX22,25.0,103.85,MX13,25.425,103.0,2.5,1,97.6833,2.080615
1,MX23,25.425,103.85,MX13,25.425,103.0,2.5,1,85.478,2.016209
1,MX24,25.85,103.85,MX13,25.425,103.0,2.5,1,97.4105,2.037023
1,MX15,24.15,103.425,MX14,25.85,103.0,2.5,1,193.0299,2.057183
1,MX16,24.575,103.425,MX14,25.85,103.0,2.5,1,147.5142,2.07715
1,MX17,25.0,103.425,MX14,25.85,103.0,2.5,1,103.34,2.062431
1,MX18,25.425,103.425,MX14,25.85,103.0,2.5,1,63.4873,2.0147
1,MX19,25.85,103.425,MX14,25.85,103.0,2.5,1,42.5402,2.08141
1,MX20,24.15,103.85,MX14,25.85,103.0,2.5,1,206.8273,2.072706
1,MX21,24.575,103.85,MX14,25.85,103.0,2.5,1,165.0991,2.068947
1,MX22,25.0,103.85,MX14,25.85,103.0,2.5,1,127.1095,2.03752
1,MX23,25.425,103.85,MX14,25.85,103.0,2.5,1,97.4353,2.053657
1,MX24,25.85,103.85,MX14,25.85,103.0,2.5,1,85.1377,2.083292
1,MX16,24.575,103.425,MX15,24.15,103.425,2.5,1,47.0242,1.998627
1,MX17,25.0,103.425,MX15,24.15,103.425,2.5,1,94.0748,2.049301
1,MX18,25.425,103.425,MX15,24.15,103.425,2.5,1,141.1439,2.058639
1,MX19,25.85,103.425,MX15,24.15,103.425,2.5,1,188.2062,2.04641
1,MX20,24.15,103.85,MX15,24.15,103.425,2.5,1,43.2173,2.085862
1,MX21,24.575,103.85,MX15,24.15,103.425,2.5,1,63.8294,2.065117
1,MX22,25.0,103.85,MX15,24.15,103.425,2.5,1,103.457,2.050084
1,MX23,25.425,103.85,MX15,24.15,103.425,2.5,1,147.547,2.056256
1,MX24,25.85,103.85,MX15,24.15,103.425,2.5,1,193.0299,2.062211
1,MX17,25.0,103.425,MX16,24.575,103.425,2.5,1,46.9728,2.094425
1,MX18,25.425,103.425,MX16,24.575,103.425,2.5,1,94.1005,2.087787
1,MX19,25.85,103.425,MX16,24.575,103.425,2.5,1,141.161,2.061542
1,MX20,24.15,103.85,MX16,24.575,103.425,2.5,1,63.8294,2.031641
1,MX21,24.575,103.85,MX16,24.575,103.425,2.5,1,43.049,2.038161
1,MX22,25.0,103.85,MX16,24.575,103.425,2.5,1,63.6776,2.060932
1,MX23,25.425,103.85,MX16,24.575,103.425,2.5,1,103.4102,2.083013
1,MX24,25.85,103.85,MX16,24.575,103.425,2.5,1,147.4978,2.082091
1,MX18,25.425,103.425,MX17,25.0,103.425,2.5,1,46.9728,2.077942
1,MX19,25.85,103.425,MX17,25.0,103.425,2.5,1,94.0748,2.045118
1,MX20,24.15,103.85,MX17,25.0,103.425,2.5,1,103.457,2.086763
1,MX21,24.575,103.85,MX17,25.0,103.425,2.5,1,63.6776,2.115077
1,MX22,25.0,103.85,MX17,25.0,103.425,2.5,1,42.8236,2.134491
1,MX23,25.425,103.85,MX17,25.0,103.425,2.5,1,63.6015,2.110156
1,MX24,25.85,103.85,MX17,25.0,103.425,2.5,1,103.3166,2.080011
1,MX19,25.85,103.425,MX18,25.425,103.425,2.5,1,47.0242,2.005461
1,MX20,24.15,103.85,MX18,25.425,103.425,2.5,1,147.547,2.079437
1,MX21,24.575,103.85,MX18,25.425,103.425,2.5,1,103.4102,2.076755
1,MX22,25.0,103.85,MX18,25.425,103.425,2.5,1,63.6015,2.053047
1,MX23,25.425,103.85,MX18,25.425,103.425,2.5,1,42.7105,2.030556
1,MX24,25.85,103.85,MX18,25.425,103.425,2.5,1,63.4873,2.030678
1,MX20,24.15,103.85,MX19,25.85,103.425,2.5,1,193.0299,2.06213
1,MX21,24.575,103.85,MX19,25.85,103.425,2.5,1,147.5142,2.056118
1,MX22,25.0,103.85,MX19,25.85,103.425,2.5,1,103.34,2.05195
1,MX23,25.425,103.85,MX19,25.85,103.425,2.5,1,63.4873,2.067062
1,MX24,25.85,103.85,MX19,25.85,103.425,2.5,1,42.4833,2.078785
1,MX21,24.575,103.85,MX20,24.15,103.85,2.5,1,47.0757,2.073286
1,MX22,25.0,103.85,MX20,24.15,103.85,2.5,1,94.1005,2.072337
1,MX23,25.425,103.85,MX20,24.15,103.85,2.5,1,141.161,2.072443
1,MX24,25.85,103.85,MX20,24.15,103.85,2.5,1,188.2062,2.072371
1,MX22,25.0,103.85,MX21,24.575,103.85,2.5,1,47.0242,2.071125
1,MX23,25.425,103.85,MX21,24.575,103.85,2.5,1,94.1263,2.072788
1,MX24,25.85,103.85,MX21,24.575,103.85,2.5,1,141.161,2.072426
1,MX23,25.425,103.85,MX22,25.0,103.85,2.5,1,47.0242,2.070896
1,MX24,25.85,103.85,MX22,25.0,103.85,2.5,1,94.0748,2.071675
1,MX24,25.85,103.85,MX23,25.425,103.85,2.5,1,47.0242,2.070859
1,MX01,24.575,102.15,MX00,24.15,102.15,3.0,1,47.127,2.169998
1,MX02,25.0,102.15,MX00,24.15,102.15,3.0,1,94.1263,2.167143
1,MX03,25.425,102.15,MX00,24.15,102.15,3.0,1,141.1781,2.166999
1,MX04,25.85,102.15,MX00,24.15,102.15,3.0,1,188.2191,2.16683
1,MX05,24.15,102.575,MX00,24.15,102.15,3.0,1,43.2173,2.18099
1,MX06,24.575,102.575,MX00,24.15,102.15,3.0,1,63.8294,2.226451
1,MX07,25.0,102.575,MX00,24.15,102.15,3.0,1,103.4804,2.157269
1,MX08,25.425,102.575,MX00,24.15,102.15,3.0,1,147.547,2.159573
1,MX09,25.85,102.575,MX00,24.15,102.15,3.0,1,193.0299,2.178266
1,MX10,24.15,103.0,MX00,24.15,102.15,3.0,1,86.351,2.178914
1,MX11,24.575,103.0,MX00,24.15,102.15,3.0,1,98.2267,2.229354
1,MX12,25.0,103.0,MX00,24.15,102.15,3.0,1,127.5276,2.200669
1,MX13,25.425,103.0,MX00,24.15,102.15,3.0,1,165.2456,2.159986
1,MX14,25.85,103.0,MX00,24.15,102.15,3.0,1,206.839,2.169494
1,MX15,24.15,103.425,MX00,24.15,102.15,3.0,1,129.5231,2.178836
1,MX16,24.575,103.425,MX00,24.15,102.15,3.0,1,137.6024,2.167492
1,MX17,25.0,103.425,MX00,24.15,102.15,3.0,1,159.736,2.234964
1,MX18,25.425,103.425,MX00,24.15,102.15,3.0,1,191.1277,2.189494
1,MX19,25.85,103.425,MX00,24.15,102.15,3.0,1,227.9754,2.154845
1,MX20,24.15,103.85,MX00,24.15,102.15,3.0,1,172.6919,2.178781
1,MX21,24.575,103.85,MX00,24.15,102.15,3.0,1,178.71,2.151569
1,MX22,25.0,103.85,MX00,24.15,102.15,3.0,1,196.1511,2.212714
1,MX23,25.425,103.85,MX00,24.15,102.15,3.0,1,222.3656,2.222129
1,MX24,25.85,103.85,MX00,24.15,102.15,3.0,1,254.6407,2.179183
1,MX02,25.0,102.15,MX01,24.575,102.15,3.0,1,47.0757,2.167354
1,MX03,25.425,102.15,MX01,24.575,102.15,3.0,1,94.1263,2.167065
1,MX04,25.85,102.15,MX01,24.575,102.15,3.0,1,141.1781,2.166999
1,MX05,24.15,102.575,MX01,24.575,102.15,3.0,1,63.8294,2.19202
1,MX06,24.575,102.575,MX01,24.575,102.15,3.0,1,43.049,2.23471
1,MX07,25.0,102.575,MX01,24.575,102.15,3.0,1,63.7156,2.124872
1,MX08,25.425,102.575,MX01,24.575,102.15,3.0,1,103.4102,2.163006
1,MX09,25.85,102.575,MX01,24.575,102.15,3.0,1,147.4978,2.186141
1,MX10,24.15,103.0,MX01,24.575,102.15,3.0,1,98.2021,2.219413
1,MX11,24.575,103.0,MX01,24.575,102.15,3.0,1,86.0703,2.245104
1,MX12,25.0,103.0,MX01,24.575,102.15,3.0,1,97.9554,2.150508
1,MX13,25.425,103.0,MX01,24.575,102.15,3.0,1,127.3187,2.133162
1,MX14,25.85,103.0,MX01,24.575,102.15,3.0,1,165.0991,2.176144
1,MX15,24.15,103.425,MX01,24.575,102.15,3.0,1,137.6024,2.217794
1,MX16,24.575,103.425,MX01,24.575,102.15,3.0,1,129.0927,2.190677
1,MX17,25.0,103.425,MX01,24.575,102.15,3.0,1,137.1797,2.213273
1,MX18,25.425,103.425,MX01,24.575,102.15,3.0,1,159.3873,2.133239
1,MX19,25.85,103.425,MX01,24.575,102.15,3.0,1,190.8363,2.14072
1,MX20,24.15,103.85,MX01,24.575,102.15,3.0,1,178.71,2.203909
1,MX21,24.575,103.85,MX01,24.575,102.15,3.0,1,172.1165,2.176741
1,MX22,25.0,103.85,MX01,24.575,102.15,3.0,1,178.1404,2.218261
1,MX23,25.425,103.85,MX01,24.575,102.15,3.0,1,195.6446,2.182849
1,MX24,25.85,103.85,MX01,24.575,102.15,3.0,1,221.9081,2.126956
1,MX03,25.425,102.15,MX02,25.0,102.15,3.0,1,47.0757,2.167282
1,MX04,25.85,102.15,MX02,25.0,102.15,3.0,1,94.1263,2.167126
1,MX05,24.15,102.575,MX02,25.0,102.15,3.0,1,103.457,2.198799
1,MX06,24.575,102.575,MX02,25.0,102.15,3.0,1,63.7156,2.187143
1,MX07,25.0,102.575,MX02,25.0,102.15,3.0,1,42.88,2.109272
1,MX08,25.425,102.575,MX02,25.0,102.15,3.0,1,63.6015,2.19637
1,MX09,25.85,102.575,MX02,25.0,102.15,3.0,1,103.34,2.197701
1,MX10,24.15,103.0,MX02,25.0,102.15,3.0,1,127.5086,2.210374
1,MX11,24.575,103.0,MX02,25.0,102.15,3.0,1,97.9554,2.166607
1,MX12,25.0,103.0,MX02,25.0,102.15,3.0,1,85.7606,2.098172
1,MX13,25.425,103.0,MX02,25.0,102.15,3.0,1,97.6833,2.178961
1,MX14,25.85,103.0,MX02,25.0,102.15,3.0,1,127.1285,2.212792
1,MX15,24.15,103.425,MX02,25.0,102.15,3.0,1,159.736,2.182137
1,MX16,24.575,103.425,MX02,25.0,102.15,3.0,1,137.1797,2.128356
1,MX17,25.0,103.425,MX02,25.0,102.15,3.0,1,128.6233,2.154851
1,MX18,25.425,103.425,MX02,25.0,102.15,3.0,1,136.7735,2.132822
1,MX19,25.85,103.425,MX02,25.0,102.15,3.0,1,159.0225,2.190505
1,MX20,24.15,103.85,MX02,25.0,102.15,3.0,1,196.1511,2.151391
1,MX21,24.575,103.85,MX02,25.0,102.15,3.0,1,178.1404,2.142091
